run_id,test_case,move_index,start_x,start_y,start_z,goal_x,goal_y,goal_z,cartesian_distance_m,path_length_m,plan_time_s,execution_time_s,success
kdl_only_1773468608,kdl_only,1,0.3541815532932101,0.44091948307752,1.2080673144650595,-0.13066148444452752,0.563281457007225,1.3197,0.512354448001063,4.448611318219045,0.2016010284423828,7.752967596054077,1
kdl_only_1773468608,kdl_only,2,-0.13006837499471458,0.5638074557604973,1.3194788354519094,-0.5637710546430907,-0.5286635290580576,1.0125,1.2148361504417027,0.0,0.2075331211090088,0.0,0
kdl_only_1773468608,kdl_only,3,-0.1300735317101619,0.5637978627122312,1.3194650608369012,0.31840995327503974,0.22989172189176654,1.1375,0.5879983252930783,0.0,0.15645861625671387,0.0,0
kdl_only_1773468608,kdl_only,4,-0.1300738850986649,0.5638077251719527,1.3194903319145541,0.7769013140664358,-0.45124606192804856,1.1116,1.3770100191030463,0.0,0.2052326202392578,0.0,0
kdl_only_1773468608,kdl_only,5,-0.13006620324426904,0.5638246864980417,1.3195021423679556,-0.26999187445419626,-0.021984662937305166,1.3682,0.6042543079592928,0.0,0.05689215660095215,0.0,0
kdl_only_1773468608,kdl_only,6,-0.13006572151065748,0.563819068415,1.3194984763655238,0.33969243733975607,-0.5513354354640945,1.3383,1.2102048556419436,0.0,0.4681124687194824,0.0,0
kdl_only_1773468608,kdl_only,7,-0.13007324146446814,0.5638154622272391,1.3195080309274134,0.030930708718165167,0.33583177095400074,1.4461,0.3064708176885001,0.0,0.26351499557495117,0.0,0
kdl_only_1773468608,kdl_only,8,-0.13007356125195657,0.5638047684017607,1.3194812739707686,0.3011656754845682,-0.6791771329227231,1.0435,1.3442979394107013,0.0,1.8683977127075195,0.0,0
kdl_only_1773468608,kdl_only,9,-0.13006620321900975,0.5638246865044245,1.3195021423635178,-0.744067742703176,0.5607687281860799,1.211,0.6235222083195134,0.6248615659267227,0.25724005699157715,2.211315393447876,1
kdl_only_1773468608,kdl_only,10,-0.744895045409505,0.5609412384523125,1.210715778559227,-0.2692555094983793,-0.6087985153552286,1.0149,1.2778371879438453,0.0,0.2083568572998047,0.0,0
kdl_only_1773468608,kdl_only,11,-0.7448950454093289,0.5609412384524468,1.2107157785588663,-0.6311202185376483,-0.06262692550711468,1.1093,0.6419245488951801,0.0,0.5574917793273926,0.0,0
kdl_only_1773468608,kdl_only,12,-0.7448838502270212,0.560928284025924,1.2106987270651008,-0.36009807646876646,0.16730561870237126,1.2527,0.5520534405936696,0.0,20.064528465270996,0.0,0
