run_id,test_case,move_index,start_x,start_y,start_z,goal_x,goal_y,goal_z,cartesian_distance_m,path_length_m,plan_time_s,execution_time_s,success
pure_rrt_1773013598,pure_rrt,1,0.3545557729361133,0.44089434433829755,1.2271626085033396,-0.13066148444452752,0.563281457007225,1.3115,0.5074713664945922,0.5083992181433028,0.051535606384277344,2.5061655044555664,1
pure_rrt_1773013598,pure_rrt,2,-0.13096192529965917,0.563323061004313,1.3110839655556705,-0.5637710546430907,-0.5286635290580576,1.3115,1.1746312733805964,1.7213241366613081,0.10159635543823242,3.809199094772339,1
pure_rrt_1773013598,pure_rrt,3,-0.474130582015873,-0.471174777345562,1.4252506675203245,0.31840995327503974,0.22989172189176654,1.3115,1.064215180681712,1.2767613325785845,0.10177922248840332,3.6087522506713867,1
pure_rrt_1773013598,pure_rrt,4,0.19322157103111692,0.34502147624257135,1.4353513317687363,0.7769013140664358,-0.45124606192804856,1.3115,0.9950191893400675,1.2534213162624552,0.05189967155456543,2.90702748298645,1
pure_rrt_1773013598,pure_rrt,5,0.6891014975511253,-0.6127604982881097,1.4429160289568719,-0.26999187445419626,-0.021984662937305166,1.3115,1.1340839283429478,1.3380906836494575,0.05140233039855957,3.0081751346588135,1
pure_rrt_1773013598,pure_rrt,6,-0.4279119469186926,0.019205588152021766,1.4329571070081895,0.33969243733975607,-0.5513354354640945,1.3115,0.9640982207246919,0.9531967219252595,0.051148176193237305,2.1052839756011963,1
pure_rrt_1773013598,pure_rrt,7,0.22831993259948402,-0.6464713923673684,1.428057923055067,0.030930708718165167,0.33583177095400074,1.3115,1.008696069092444,1.22978775751465,0.05103635787963867,3.207850694656372,1
pure_rrt_1773013598,pure_rrt,8,-0.07349192664025028,0.4375010021674839,1.4284510106765564,0.3011656754845682,-0.6791771329227231,1.3115,1.1836451812586106,1.5925352713379588,0.10268044471740723,3.1102781295776367,1
pure_rrt_1773013598,pure_rrt,9,0.25956769738817687,-0.8185529622457868,1.4282373041233396,-0.744067742703176,0.5607687281860799,1.3115,1.7098070126412428,2.217997477432842,0.10322880744934082,3.5128254890441895,1
pure_rrt_1773013598,pure_rrt,10,-0.8013330330649565,0.6803216911301331,1.4254608231156713,-0.2692555094983793,-0.6087985153552286,1.3115,1.3992585418923855,1.6514486824741665,0.1535325050354004,4.417240858078003,1
pure_rrt_1773013598,pure_rrt,11,-0.3681336300119906,-0.7004110655476758,1.4245025379758314,-0.6311202185376483,-0.06262692550711468,1.3115,0.6990709038578425,0.8046106264134656,0.10227775573730469,4.214051246643066,1
pure_rrt_1773013598,pure_rrt,12,-0.7785310859424717,-0.03745207327795261,1.4295820064450244,-0.36009807646876646,0.16730561870237126,1.3115,0.48057804370197127,0.42736331819725576,0.10175967216491699,2.9095919132232666,1
pure_rrt_1773013598,pure_rrt,13,-0.4978338642821165,0.277497193803302,1.4388489927873613,0.21057977365838032,-0.48900997810792585,1.3115,1.0514755788773191,1.101340088243504,0.1020209789276123,2.509645700454712,1
pure_rrt_1773013598,pure_rrt,14,0.08363185854121996,-0.5952591486231422,1.4328923880953783,0.9890869021802229,0.4864927794875896,1.3115,1.41589977820116,2.194709196791057,0.10251283645629883,4.009962797164917,1
pure_rrt_1773013598,pure_rrt,15,1.09788091742449,0.6237181945486324,1.4379946724236778,-0.6976078609330956,-0.4737195470360945,1.3115,2.108115379198723,2.644532144729058,0.10156726837158203,3.8081092834472656,1
pure_rrt_1773013598,pure_rrt,16,-0.8194032774831516,-0.5393926737155811,1.4254951080093305,-0.10264161183544662,-0.370166430342667,1.3115,0.7452380099258492,0.5841623464982881,0.05102682113647461,2.3061792850494385,1
pure_rrt_1773013598,pure_rrt,17,-0.24740189305224147,-0.4209204340671436,1.4286569991289166,-0.31618780179961137,0.002664418259433421,1.3115,0.4448386120916467,0.520437564724613,0.05135679244995117,3.9084866046905518,1
pure_rrt_1773013598,pure_rrt,18,-0.46377604761948255,0.0447348413344051,1.4286638583104225,-0.7252406242266942,0.6129826508891109,1.3115,0.6363934848647449,0.7998478861361992,0.05110883712768555,3.3095462322235107,1
pure_rrt_1773013598,pure_rrt,19,-0.691983473717812,0.7682273145431819,1.4306473867133116,-0.86205516386102,0.3774440026969422,1.3115,0.44252918137258945,0.39728657609223833,0.05099368095397949,3.3078126907348633,1
pure_rrt_1773013598,pure_rrt,20,-0.9537766134167733,0.5060894928754709,1.4308797726206164,0.6556578271315445,-0.6412626485173598,1.3115,1.9801382994358605,2.26039339595456,0.10233855247497559,3.4071950912475586,1
pure_rrt_1773013598,pure_rrt,21,0.6201049501181064,-0.7908306721679396,1.428655522914311,0.8376709900854264,0.1134116262610646,1.3115,0.9373977451245311,1.139329333677882,0.05114865303039551,3.006714105606079,1
pure_rrt_1773013598,pure_rrt,22,0.9937229272040342,0.09794361705430446,1.431149868402032,-0.25663303835955753,-0.2961981155352495,1.3115,1.316455026576214,1.2768021305866037,0.050925254821777344,2.906487226486206,1
pure_rrt_1773013598,pure_rrt,23,-0.15568921248934897,-0.4400329539883887,1.4383284547549962,0.8854556557862792,-0.09417669282748165,1.3115,1.104393338922513,1.2203456638381,0.05114126205444336,3.107598066329956,1
pure_rrt_1773013598,pure_rrt,24,1.0340933317146286,-0.17150604353334237,1.434490342278353,0.6348759663586907,0.02819486946048788,1.3115,0.46301358915916513,0.27370562256632286,0.05113720893859863,2.6068663597106934,1
pure_rrt_1773013598,pure_rrt,25,0.8044092775142133,-0.02296681707702765,1.4387558282859296,0.1630564678351123,-0.15555864077535275,1.3115,0.6671641957027242,1.7052541023809964,0.10313963890075684,3.9172582626342773,1
pure_rrt_1773013598,pure_rrt,26,-0.0007910568939067941,-0.15073576737765332,1.4335706922967004,-0.8107073539688927,0.13142790507643431,1.3115,0.8663036420552728,1.0081226200690405,0.10313892364501953,3.611274480819702,1
pure_rrt_1773013598,pure_rrt,27,-0.9454863602662911,0.20001827436892491,1.4290898600663202,0.9257967513215164,-0.4004724771494458,1.3115,1.968785666740608,2.1282470955287653,0.20278477668762207,3.1108641624450684,1
pure_rrt_1773013598,pure_rrt,28,0.8907309526822538,-0.5854730085968152,1.4458986304964487,-0.4195220359956043,-0.6372296038952384,1.3115,1.3181443894260843,1.3266345924431924,0.10233640670776367,3.8110063076019287,1
pure_rrt_1773013598,pure_rrt,29,-0.41959075937546525,-0.6373792813323385,1.3121762795488896,0.9696607469429799,0.367357401521509,1.3115,1.714501678924302,2.6373474783562103,0.15226960182189941,5.012763500213623,1
pure_rrt_1773013598,pure_rrt,30,1.0172128465594876,0.40516460442811897,1.6482810162572124,0.7198780564140448,-0.4866527390905867,1.3115,0.9985827980407214,1.6155804557523086,0.151900053024292,5.512707471847534,1
pure_rrt_1773013598,pure_rrt,31,0.7832420403571678,-0.5147370702921439,1.6535268326165942,0.727346387535172,0.48822944609487984,1.3115,1.06115432959945,1.1124866937163376,0.051148414611816406,4.509634494781494,1
pure_rrt_1773013598,pure_rrt,32,0.7531542869558051,0.5247403176738056,1.6373918509239365,-0.4212325078418716,-0.1561538984275238,1.3115,1.3960683277741222,2.6988110574824407,0.20138001441955566,6.012704372406006,1
pure_rrt_1773013598,pure_rrt,33,-0.28449166296320727,-0.2778166408967423,1.4418855052982917,-0.85922087728718,-0.04123320625842464,1.3115,0.6350478496417454,1.4482447323967402,0.10123801231384277,3.7081046104431152,1
