run_id,test_case,move_index,start_x,start_y,start_z,goal_x,goal_y,goal_z,cartesian_distance_m,plan_time_s,execution_time_s,success
corridor_position_only_1772791064,corridor_position_only,1,0.35419594813429933,0.4409385435388876,1.208328921088116,-0.13066148444452752,0.563281457007225,1.3115,0.5105867114670092,4.962384939193726,2.505760669708252,1
corridor_position_only_1772791064,corridor_position_only,2,-0.1302814577946375,0.5628341667190288,1.3115982999826987,-0.5637710546430907,-0.5286635290580576,1.3115,1.1744277160069962,4.558594226837158,6.663192272186279,1
corridor_position_only_1772791064,corridor_position_only,3,-0.5640636141912421,-0.5280885012299481,1.310526949142179,0.31840995327503974,0.22989172189176654,1.3115,1.1633118940113534,17.031307458877563,5.360428094863892,1
corridor_position_only_1772791064,corridor_position_only,4,0.3178881787812411,0.22962799085119226,1.3117549382913574,0.7769013140664358,-0.45124606192804856,1.3115,0.8211471239101464,45.79112124443054,0.0,0
corridor_position_only_1772791064,corridor_position_only,5,0.31788817878986764,0.22962799076579204,1.3117549382887541,-0.26999187445419626,-0.021984662937305166,1.3115,0.6394622346153752,2.65741229057312,2.55550479888916,1
corridor_position_only_1772791064,corridor_position_only,6,-0.269239810924063,-0.021354976752747418,1.3112442029326372,0.33969243733975607,-0.5513354354640945,1.3115,0.8072656533159694,6.668342590332031,2.1553804874420166,1
corridor_position_only_1772791064,corridor_position_only,7,0.3397699981434341,-0.5514530148746858,1.3109693445638344,0.030930708718165167,0.33583177095400074,1.3115,0.9394978868794518,6.111871719360352,3.2639107704162598,1
corridor_position_only_1772791064,corridor_position_only,8,0.031054076992050983,0.3365075891630869,1.3116054639953385,0.3011656754845682,-0.6791771329227231,1.3115,1.050987983490471,5.577285528182983,4.110935926437378,1
corridor_position_only_1772791064,corridor_position_only,9,0.30179385970693684,-0.6785729946633507,1.31100885190626,-0.744067742703176,0.5607687281860799,1.3115,1.6216641571600743,8.52182936668396,3.7582428455352783,1
corridor_position_only_1772791064,corridor_position_only,10,-0.7436891853171227,0.5604823034342745,1.3105639526502677,-0.2692555094983793,-0.6087985153552286,1.3115,1.261866007991568,6.713597297668457,4.158280849456787,1
corridor_position_only_1772791064,corridor_position_only,11,-0.26865378985981503,-0.6090088761196522,1.3113538960972493,-0.6311202185376483,-0.06262692550711468,1.3115,0.6556791663763418,13.224642992019653,3.9583749771118164,1
corridor_position_only_1772791064,corridor_position_only,12,-0.6306264578466123,-0.062149771724485756,1.3111668874038758,-0.36009807646876646,0.16730561870237126,1.3115,0.3547329873170246,1.8044166564941406,2.9583992958068848,1
corridor_position_only_1772791064,corridor_position_only,13,-0.361052596243579,0.16662020001144007,1.311499867472973,0.21057977365838032,-0.48900997810792585,1.3115,0.8698359022140781,3.3152661323547363,2.3070852756500244,1
corridor_position_only_1772791064,corridor_position_only,14,0.21177248633586065,-0.489494211283483,1.3108921785566414,0.9890869021802229,0.4864927794875896,1.3115,1.247705364531524,64.43677568435669,0.0,0
corridor_position_only_1772791064,corridor_position_only,15,0.2117724863394485,-0.4894942112691503,1.3108921785598633,-0.6976078609330956,-0.4737195470360945,1.3115,0.9095173585391879,10.219082355499268,3.3072147369384766,1
corridor_position_only_1772791064,corridor_position_only,16,-0.6971389887088836,-0.4741264207131984,1.3109890558642492,-0.10264161183544662,-0.370166430342667,1.3115,0.6035189075506651,5.962558746337891,2.30558705329895,1
corridor_position_only_1772791064,corridor_position_only,17,-0.10144982596864249,-0.3703424915347844,1.3116143293909688,-0.31618780179961137,0.002664418259433421,1.3115,0.4304027951691568,5.574927091598511,3.7611196041107178,1
corridor_position_only_1772791064,corridor_position_only,18,-0.3157053526419885,0.0024499244834961104,1.3116789344103483,-0.7252406242266942,0.6129826508891109,1.3115,0.7351662265785576,13.678522109985352,3.7606537342071533,1
corridor_position_only_1772791064,corridor_position_only,19,-0.7249008034361057,0.6129142095509938,1.3114811989522936,-0.86205516386102,0.3774440026969422,1.3115,0.2725023619217576,5.163784503936768,3.7092034816741943,1
corridor_position_only_1772791064,corridor_position_only,20,-0.8627306804157765,0.37734560103296017,1.3111150071316762,0.6556578271315445,-0.6412626485173598,1.3115,1.8284054731167416,8.066752195358276,3.959134340286255,1
corridor_position_only_1772791064,corridor_position_only,21,0.6556022844036958,-0.641064970405703,1.311279445120115,0.8376709900854264,0.1134116262610646,1.3115,0.7761340072119917,7.1386895179748535,3.709611415863037,1
corridor_position_only_1772791064,corridor_position_only,22,0.837700792249614,0.11308212678188514,1.312304653119976,-0.25663303835955753,-0.2961981155352495,1.3115,1.1683653097527154,4.415215253829956,3.1063759326934814,1
corridor_position_only_1772791064,corridor_position_only,23,-0.25611807626345207,-0.2958263449753682,1.3112682392282933,0.8854556557862792,-0.09417669282748165,1.3115,1.1592468337806106,6.562562704086304,3.106463670730591,1
corridor_position_only_1772791064,corridor_position_only,24,0.8849442383819925,-0.09478092235531627,1.3110910108247475,0.6348759663586907,0.02819486946048788,1.3115,0.27867068973537484,7.514590263366699,0.0,0
corridor_position_only_1772791064,corridor_position_only,25,0.8849443220958124,-0.09478404415538261,1.311102062542848,0.1630564678351123,-0.15555864077535275,1.3115,0.7244417050927271,1.8049445152282715,3.3069651126861572,1
corridor_position_only_1772791064,corridor_position_only,26,0.1642818289906538,-0.1550827162483871,1.311206831214547,-0.8107073539688927,0.13142790507643431,1.3115,1.0162147061364522,15.115731239318848,0.0,0
corridor_position_only_1772791064,corridor_position_only,27,0.16428182899215937,-0.15508271624869216,1.311206831170789,0.9257967513215164,-0.4004724771494458,1.3115,0.8000757449349268,8.777381658554077,2.9063034057617188,1
corridor_position_only_1772791064,corridor_position_only,28,0.9252418968099604,-0.4006045061902548,1.3112583097265276,-0.4195220359956043,-0.6372296038952384,1.3115,1.365423571736174,7.012927055358887,3.6575119495391846,1
corridor_position_only_1772791064,corridor_position_only,29,-0.42073110495033716,-0.6374737290050165,1.3110167405906776,0.9696607469429799,0.367357401521509,1.3115,1.7154810801131557,10.51946234703064,3.9583258628845215,1
corridor_position_only_1772791064,corridor_position_only,30,0.9697157298678301,0.3677255866120722,1.3105910464991473,0.7198780564140448,-0.4866527390905867,1.3115,0.8901584200038472,12.210582256317139,2.307284355163574,1
corridor_position_only_1772791064,corridor_position_only,31,0.7206536928755078,-0.48643774941491524,1.3121410603488401,0.727346387535172,0.48822944609487984,1.3115,0.9746903842365059,72.80005049705505,0.0,0
corridor_position_only_1772791064,corridor_position_only,32,0.720656470406328,-0.4864396492571212,1.3121419735596787,-0.4212325078418716,-0.1561538984275238,1.3115,1.1886965668226015,7.1143410205841064,3.1083366870880127,1
corridor_position_only_1772791064,corridor_position_only,33,-0.4207633366461218,-0.1564288724200168,1.310958471888223,-0.85922087728718,-0.04123320625842464,1.3115,0.45333800822357045,18.072561979293823,0.0,0
corridor_position_only_1772791064,corridor_position_only,34,-0.42079600886084595,-0.1564537583341396,1.310929034904212,-0.6354268419446407,-0.27911675449141515,1.3115,0.2472102973940693,1.5088322162628174,10.870750188827515,1
corridor_position_only_1772791064,corridor_position_only,35,-0.6346839658023122,-0.27940686663456454,1.3112892586137082,0.15524301229535165,0.22294804952197445,1.3115,0.9361330765041274,2.806589126586914,4.960228443145752,1
corridor_position_only_1772791064,corridor_position_only,36,0.1540943284406086,0.22296577759926237,1.3119358179166474,1.0345705385752644,-0.3970511255359496,1.3115,1.0768748797904617,61.67406511306763,0.0,0
corridor_position_only_1772791064,corridor_position_only,37,0.1540943426053461,0.22296577805499126,1.311935823839942,-0.3084461401438592,-0.692317334334872,1.3115,1.0255179491117465,62.872265338897705,0.0,0
corridor_position_only_1772791064,corridor_position_only,38,0.1540943426053457,0.22296577805499154,1.3119358238399417,-0.7709691150225211,-0.36013975813889587,1.3115,1.0935056730172024,3.90875244140625,10.582754611968994,1
corridor_position_only_1772791064,corridor_position_only,39,-0.7717221695930399,-0.35963824199018135,1.3110188517308559,-0.5858183635151959,-0.07049190737862832,1.3115,0.3437529046236289,4.416967868804932,1.9056897163391113,1
corridor_position_only_1772791064,corridor_position_only,40,-0.5859197494839701,-0.07084031640285068,1.3113882384339064,0.4591726549584514,0.303465351461658,1.3115,1.1101003915454608,4.963407039642334,14.02642297744751,1
corridor_position_only_1772791064,corridor_position_only,41,0.4582359908017135,0.3028620287443713,1.3115017976464554,-0.1440538309504401,0.12578821123557826,1.3115,0.6277803487180925,4.30865740776062,2.70633602142334,1
corridor_position_only_1772791064,corridor_position_only,42,-0.14390333746558692,0.1262596587041409,1.3109358031400933,-0.6940456757521627,0.40470562893961304,1.3115,0.6165947364630121,2.5053787231445312,2.8556199073791504,1
corridor_position_only_1772791064,corridor_position_only,43,-0.6946908127188207,0.4042934673684829,1.31129933253916,-0.7921836694384579,0.06888690394064434,1.3115,0.3492885056357541,7.963767766952515,3.0115795135498047,1
corridor_position_only_1772791064,corridor_position_only,44,-0.793050842936663,0.06895940329433083,1.3119535153103903,0.14196844154917487,-0.43179480487803323,1.3115,1.060667735456715,3.363784074783325,2.6071441173553467,1
corridor_position_only_1772791064,corridor_position_only,45,0.14089912061587417,-0.4315305547658618,1.3110096365440829,0.4964385969190874,-0.21162563418306157,1.3115,0.4180511138160138,3.5611143112182617,5.962517976760864,1
corridor_position_only_1772791064,corridor_position_only,46,0.49745852142242153,-0.21114188443407683,1.3121201911467666,-0.19700649221838762,-0.5870873818154306,1.3115,0.7896942805981954,12.574124813079834,2.1054720878601074,1
corridor_position_only_1772791064,corridor_position_only,47,-0.19674875225579402,-0.5874075997750987,1.3111459586929102,-0.36175969386856155,0.16381807925096203,1.3115,0.769135070729027,3.857851028442383,3.7578964233398438,1
corridor_position_only_1772791064,corridor_position_only,48,-0.36062879569689066,0.1633896732082451,1.3111258019891183,0.1767674463016049,-0.41069495230277936,1.3115,0.786363795063322,4.809698104858398,2.3054580688476562,1
corridor_position_only_1772791064,corridor_position_only,49,0.17585478930494075,-0.4103021315007167,1.311668229214641,0.911628589297721,0.12688140229347022,1.3115,0.911004534586132,5.274001359939575,12.684272527694702,1
corridor_position_only_1772791064,corridor_position_only,50,0.9108514731992616,0.1263570423912938,1.3110260452346216,0.5658441555208145,0.48962949717484106,1.3115,0.5009961579585825,8.817309379577637,2.9064247608184814,1
corridor_position_only_1772791064,corridor_position_only,51,0.5668650095237362,0.4892325724735513,1.3109909565951783,0.3995067226777984,-0.6273916880968029,1.3115,1.1290964505282468,5.513018846511841,3.2577502727508545,1
corridor_position_only_1772791064,corridor_position_only,52,0.39859228517283196,-0.6272152139301509,1.3113503186673094,0.3289423962453073,-0.7303632510787509,1.3115,0.12446142775867085,5.81086540222168,2.2084453105926514,1
corridor_position_only_1772791064,corridor_position_only,53,0.33015130771244766,-0.7302882442884765,1.3119524059996943,-0.8629679408167945,-0.5220497373523568,1.3115,1.2111552425899648,9.132540702819824,2.908238172531128,1
corridor_position_only_1772791064,corridor_position_only,54,-0.8628147495191321,-0.5223529937279052,1.311751737760766,0.41918721633415434,-0.4348539688011908,1.3115,1.2849845069831451,5.21910285949707,4.572153091430664,1
corridor_position_only_1772791064,corridor_position_only,55,0.4186620879129912,-0.43524734680696153,1.3116849435340678,-0.2280577982483314,0.2826791906321652,1.3115,0.9662635036675858,15.932901859283447,2.706515312194824,1
corridor_position_only_1772791064,corridor_position_only,56,-0.22810088305046905,0.2824274670934478,1.3117287935741317,0.43038875253928044,0.037856020982938055,1.3115,0.7024413461479945,15.169889450073242,0.0,0
corridor_position_only_1772791064,corridor_position_only,57,-0.22810088304905574,0.28242746710924777,1.3117287935421218,-0.34736890725482017,-0.4077582299971391,1.3115,0.7004150272764434,3.796184539794922,4.110834121704102,1
corridor_position_only_1772791064,corridor_position_only,58,-0.34725949758688357,-0.4074322466915131,1.3109057196145146,0.8950362723610386,0.12418447212023931,1.3115,1.3512643963783888,23.169729709625244,0.0,0
corridor_position_only_1772791064,corridor_position_only,59,-0.34726274476891006,-0.4074398335770592,1.3109246839717383,0.27042349932944365,-0.06628068869288095,1.3115,0.7056388518746449,10.578674554824829,3.170933723449707,1
corridor_position_only_1772791064,corridor_position_only,60,0.27009621463960554,-0.06635684512448826,1.311721468242387,-0.31650917764222386,-0.7095898621231824,1.3115,0.8705484762260766,7.071964740753174,3.309084177017212,1
corridor_position_only_1772791064,corridor_position_only,61,-0.31629955909170704,-0.7095721410063998,1.3113508902497264,0.9909889141874761,0.5676978648015553,1.3115,1.8276820955349398,9.819674968719482,17.18283748626709,1
corridor_position_only_1772791064,corridor_position_only,62,0.990414470224155,0.5680553167629627,1.3114699274416863,-0.8423649860397847,0.5325097049955348,1.3115,1.8331241165626024,8.876576662063599,3.960719347000122,1
corridor_position_only_1772791064,corridor_position_only,63,-0.8422394363995267,0.5322967692784423,1.3109015733932363,1.036894794590899,0.4290349918121529,1.3115,1.8819693969031164,10.021003007888794,0.0,0
corridor_position_only_1772791064,corridor_position_only,64,-0.8422394364062706,0.5322967692994947,1.3109015733143186,0.8139528829464104,-0.30754916491527445,1.3115,1.856963798789408,25.93661379814148,0.0,0
corridor_position_only_1772791064,corridor_position_only,65,-0.842251338558077,0.5322973390809365,1.3109027237629745,0.9824587623866678,0.21334494063141296,1.3115,1.8523762959251524,9.433562755584717,3.6075005531311035,1
corridor_position_only_1772791064,corridor_position_only,66,0.9825649279000376,0.21389460260157586,1.311838440576109,0.3459443233177544,0.6173339900432578,1.3115,0.753690419243906,8.818079471588135,2.8052566051483154,1
corridor_position_only_1772791064,corridor_position_only,67,0.34531626994889103,0.6173323145278244,1.3113516258918616,0.8659534285612076,0.2748160807942769,1.3115,0.6232017677396275,13.734519720077515,2.708927869796753,1
corridor_position_only_1772791064,corridor_position_only,68,0.8668685224788157,0.2753405806437441,1.3120413930155417,-0.16048853828244525,-0.33960480598058607,1.3115,1.1973389878948073,5.519304513931274,3.0564205646514893,1
corridor_position_only_1772791064,corridor_position_only,69,-0.15940870765053972,-0.33913601647201014,1.3124281136632927,0.8455373354257656,0.5117925192125917,1.3115,1.3168131164793417,8.366986274719238,3.657473564147949,1
corridor_position_only_1772791064,corridor_position_only,70,0.8450478531152038,0.5111214963036794,1.3112314100479008,0.7092210447121483,0.15005044088864938,1.3115,0.38577363969048795,6.5123913288116455,3.1076557636260986,1
corridor_position_only_1772791064,corridor_position_only,71,0.7086743286036469,0.15080888906370643,1.310885195915825,0.8909905874824164,-0.27859465448598975,1.3115,0.46650509048524674,7.8883771896362305,3.2591030597686768,1
corridor_position_only_1772791064,corridor_position_only,72,0.8900992139362285,-0.27884322165087605,1.3115664613079439,0.2731512394544169,-0.6936153158032764,1.3115,0.7434115264924827,7.72274374961853,22.591987133026123,1
corridor_position_only_1772791064,corridor_position_only,73,0.27288804574171976,-0.6931802554555362,1.311769956630942,-0.3050752382817403,0.06880490002182083,1.3115,0.9563801585790126,18.06860113143921,0.0,0
corridor_position_only_1772791064,corridor_position_only,74,0.2728880457420799,-0.6931802554627977,1.3117699566307044,0.7573943112274426,-0.24809805870092472,1.3115,0.6579092308559972,30.98114275932312,9.021072149276733,1
corridor_position_only_1772791064,corridor_position_only,75,0.7557439696114355,-0.24820843851249885,1.3103871268248577,0.6531272222414466,-0.44646190821933746,1.3115,0.22323949824863085,40.68443465232849,0.0,0
corridor_position_only_1772791064,corridor_position_only,76,0.7558352957793533,-0.24809761136238276,1.3103896565436055,-0.7705668286438195,-0.012918736225364547,1.3115,1.5444137339511324,15.032503128051758,0.0,0
