run_id,test_case,move_index,start_x,start_y,start_z,goal_x,goal_y,goal_z,cartesian_distance_m,plan_time_s,execution_time_s,success
pure_rrt_1772758395,pure_rrt,1,0.35461733386718797,0.4408691170708917,1.2305618746229754,-0.13066148444452752,0.563281457007225,1.4391963650868431,0.5422256569748624,0.3517720699310303,2.455357313156128,1
pure_rrt_1772758395,pure_rrt,2,-0.12931685173166613,0.5629241371555511,1.4388329391089283,-0.5637710546430907,-0.5286635290580576,1.0348501673009196,1.2423832610651013,0.4519975185394287,0.0,0
pure_rrt_1772758395,pure_rrt,3,-0.1293168517337177,0.5629241371503746,1.4388329391137735,0.31840995327503974,0.22989172189176654,1.0123506965774816,0.702322564592023,0.3514552116394043,0.0,0
pure_rrt_1772758395,pure_rrt,4,-0.12932401350562278,0.5629191003888139,1.4388384924961155,0.7769013140664358,-0.45124606192804856,1.1090949803242605,1.3994663642294884,0.5022017955780029,0.0,0
pure_rrt_1772758395,pure_rrt,5,-0.12931745366717695,0.562919362970671,1.4388372210824827,-0.26999187445419626,-0.021984662937305166,1.2591670111852695,0.6278402635317605,0.6523239612579346,5.711596488952637,1
pure_rrt_1772758395,pure_rrt,6,-0.2706730160117796,-0.02212321834747559,1.2583058286748836,0.33969243733975607,-0.5513354354640945,1.175286789121131,0.8120983427633262,0.40260744094848633,2.006937265396118,1
pure_rrt_1772758395,pure_rrt,7,0.3393212516333659,-0.5516011046209759,1.1753807638324028,0.030930708718165167,0.33583177095400074,1.1198042692950159,0.9411326061485005,0.20144128799438477,0.0,0
pure_rrt_1772758395,pure_rrt,8,0.33932125159680143,-0.5516011044756504,1.175380763830118,0.3011656754845682,-0.6791771329227231,1.364526911140863,0.2313174357139618,0.10094022750854492,4.359369993209839,1
pure_rrt_1772758395,pure_rrt,9,0.3011644799371293,-0.6790962416114477,1.36391918109656,-0.744067742703176,0.5607687281860799,1.5793792198447356,1.6359090961523448,0.4523341655731201,0.0,0
pure_rrt_1772758395,pure_rrt,10,0.3011643666378388,-0.6790960191219401,1.3639196475777446,-0.2692555094983793,-0.6087985153552286,1.4105398159072942,0.5766229393825437,0.25147366523742676,4.910063743591309,1
pure_rrt_1772758395,pure_rrt,11,-0.26887218511941235,-0.608640679127223,1.4105385048064223,-0.6311202185376483,-0.06262692550711468,1.020633112669131,0.7624833582940905,0.35177183151245117,0.0,0
pure_rrt_1772758395,pure_rrt,12,-0.26887218511774214,-0.6086406791228081,1.4105385047741028,-0.36009807646876646,0.16730561870237126,1.1870266456536467,0.8126329869805147,0.05106687545776367,0.0,0
pure_rrt_1772758395,pure_rrt,13,-0.26887585699823174,-0.6086399819498207,1.4105264894176757,0.21057977365838032,-0.48900997810792585,1.581750776658735,0.5229787721588232,0.15105795860290527,2.606121778488159,1
pure_rrt_1772758395,pure_rrt,14,0.21057422412662696,-0.4890839647357026,1.5817787205899891,0.9890869021802229,0.4864927794875896,1.358739987286651,1.2679030918461625,0.6023831367492676,2.555781602859497,1
pure_rrt_1772758395,pure_rrt,15,0.9887859408749415,0.48583813265707154,1.3582962246299637,-0.6976078609330956,-0.4737195470360945,1.0271363733463228,1.9683347892411243,0.3520638942718506,0.0,0
pure_rrt_1772758395,pure_rrt,16,0.9887859408616296,0.48583813264089104,1.3582962247007266,-0.10264161183544662,-0.370166430342667,1.4972425054911578,1.394010037116123,0.30178308486938477,4.108636140823364,1
pure_rrt_1772758395,pure_rrt,17,-0.10192356508524558,-0.37001377200023533,1.497760570463782,-0.31618780179961137,0.002664418259433421,1.0845545349848575,0.59626959035844,0.15127921104431152,0.0,0
pure_rrt_1772758395,pure_rrt,18,-0.10192830471822223,-0.3700163903766492,1.4977610138952924,-0.7252406242266942,0.6129826508891109,1.4633468615779945,1.164469706201133,0.1010890007019043,8.920207500457764,1
pure_rrt_1772758395,pure_rrt,19,-0.7255717720707402,0.6131348495759998,1.4636365706531462,-0.86205516386102,0.3774440026969422,1.4241144063085702,0.27520881710371503,10.478803157806396,11.122061729431152,1
pure_rrt_1772758395,pure_rrt,20,-0.8614083158877616,0.37767239057024904,1.4239972700831434,0.6556578271315445,-0.6412626485173598,1.2150794371265636,1.8393925511165945,0.5518279075622559,3.30718731880188,1
pure_rrt_1772758395,pure_rrt,21,0.654468777785636,-0.6411192966551589,1.2154441166845498,0.8376709900854264,0.1134116262610646,1.1985388149115894,0.7766374659108203,0.3016784191131592,3.1565558910369873,1
pure_rrt_1772758395,pure_rrt,22,0.8376509944250436,0.11330746984221875,1.1987354123633565,-0.25663303835955753,-0.2961981155352495,1.4377637070028384,1.1925967023687982,0.401705265045166,3.3599839210510254,1
pure_rrt_1772758395,pure_rrt,23,-0.256695329468284,-0.2959752363580512,1.4375321860657975,0.8854556557862792,-0.09417669282748165,1.071756547562981,1.2161510362661259,0.4520149230957031,0.0,0
pure_rrt_1772758395,pure_rrt,24,-0.2566953294636043,-0.29597523635284245,1.4375321860088002,0.6348759663586907,0.02819486946048788,1.4625803079727366,0.9490063442628781,0.3519589900970459,0.0,0
pure_rrt_1772758395,pure_rrt,25,-0.2566953294636053,-0.2959752363528429,1.4375321860087995,0.1630564678351123,-0.15555864077535275,1.015251476046457,0.6117429114059076,0.15492939949035645,0.0,0
pure_rrt_1772758395,pure_rrt,26,-0.2566953294636052,-0.29597523635284223,1.4375321860087986,-0.8107073539688927,0.13142790507643431,1.188613588645796,0.7426730348634089,0.15163540840148926,0.0,0
pure_rrt_1772758395,pure_rrt,27,-0.25669532946360507,-0.2959752363528424,1.4375321860088002,0.9257967513215164,-0.4004724771494458,1.2462297538213778,1.2024158245026773,0.5022099018096924,3.5078177452087402,1
pure_rrt_1772758395,pure_rrt,28,0.9247040059145872,-0.4002403352086901,1.2456352205919814,-0.4195220359956043,-0.6372296038952384,1.1738508717482607,1.366843282150899,0.9026093482971191,23.94641637802124,1
pure_rrt_1772758395,pure_rrt,29,-0.41888338567623645,-0.6375281495500552,1.174242856753511,0.9696607469429799,0.367357401521509,1.3800422539062542,1.7263264960175075,0.5019207000732422,4.209306240081787,1
pure_rrt_1772758395,pure_rrt,30,0.9690740105689332,0.36734804133520954,1.3804731523838125,0.7198780564140448,-0.4866527390905867,1.5355353990939866,0.903028380999092,0.1510772705078125,2.255908489227295,1
pure_rrt_1772758395,pure_rrt,31,0.7198888622387594,-0.4864260587971278,1.5355369872751627,0.727346387535172,0.48822944609487984,1.1908020849831185,1.033852562388925,0.35201478004455566,0.0,0
pure_rrt_1772758395,pure_rrt,32,0.7198881816597583,-0.4864266884141275,1.5355371287131225,-0.4212325078418716,-0.1561538984275238,1.4908088595534958,1.188796518280663,0.3015458583831787,5.009794473648071,1
pure_rrt_1772758395,pure_rrt,33,-0.42220417232937557,-0.15586292275463273,1.4900263558216182,-0.85922087728718,-0.04123320625842464,1.2504466018892675,0.5113922475071981,0.352062463760376,3.207756757736206,1
pure_rrt_1772758395,pure_rrt,34,-0.8587331790797358,-0.04163708555758351,1.2504187239926985,-0.6354268419446407,-0.27911675449141515,1.5657458223475116,0.453534444467541,0.30165958404541016,1.5545146465301514,1
pure_rrt_1772758395,pure_rrt,35,-0.635211338810845,-0.27944378646829493,1.5658634173731556,0.15524301229535165,0.22294804952197445,1.2181777614275764,0.9990500254755513,0.15159940719604492,2.556495428085327,1
pure_rrt_1772758395,pure_rrt,36,0.15448653433048098,0.2221210166181119,1.2176299785416718,1.0345705385752644,-0.3970511255359496,1.2983491035354313,1.0790910866497505,0.15133261680603027,3.958173990249634,1
pure_rrt_1772758395,pure_rrt,37,1.0333410939328447,-0.39723026768046843,1.297775506766928,-0.3084461401438592,-0.692317334334872,1.3657386003879382,1.3755320209040753,0.30146241188049316,3.4575932025909424,1
pure_rrt_1772758395,pure_rrt,38,-0.3080344884360905,-0.6925356637492307,1.366231239915099,-0.7709691150225211,-0.36013975813889587,1.5449595315799924,0.5972765764708036,0.10133528709411621,2.8062915802001953,1
pure_rrt_1772758395,pure_rrt,39,-0.7700582649897996,-0.36062079840882594,1.544111772088535,-0.5858183635151959,-0.07049190737862832,1.5913902724663607,0.3469212753691535,0.4018270969390869,1.5038878917694092,1
pure_rrt_1772758395,pure_rrt,40,-0.5849972940321806,-0.06971651153500677,1.5917722743310017,0.4591726549584514,0.303465351461658,1.14258252639544,1.1963807984480417,0.15142607688903809,0.0,0
pure_rrt_1772758395,pure_rrt,41,-0.5850003061341749,-0.06971409614714374,1.591778116463955,-0.1440538309504401,0.12578821123557826,1.3801178264565368,0.5267399970905501,0.15134668350219727,2.9569308757781982,1
pure_rrt_1772758395,pure_rrt,42,-0.14454892821710674,0.1255996322677984,1.3806667500908367,-0.6940456757521627,0.40470562893961304,1.1924680389830415,0.6444110394712426,0.2515857219696045,0.0,0
pure_rrt_1772758395,pure_rrt,43,-0.1445489282175515,0.12559963228254592,1.3806667500894372,-0.7921836694384579,0.06888690394064434,1.4065386171053695,0.6506277315755475,1.0529639720916748,9.470893621444702,1
pure_rrt_1772758395,pure_rrt,44,-0.7922211861395896,0.06871689509910596,1.4069206230654099,0.14196844154917487,-0.43179480487803323,1.38710367424567,1.060007044201029,0.15152311325073242,2.606013298034668,1
pure_rrt_1772758395,pure_rrt,45,0.1406782927543586,-0.43125092306887697,1.386745300907474,0.4964385969190874,-0.21162563418306157,1.5620379932420407,0.45335216942621914,0.05168962478637695,0.0,0
pure_rrt_1772758395,pure_rrt,46,0.14067829275672206,-0.4312509230544905,1.3867453009108863,-0.19700649221838762,-0.5870873818154306,1.5548161709671378,0.40812232632423046,0.15157485008239746,3.006746292114258,1
pure_rrt_1772758395,pure_rrt,47,-0.19862951489908254,-0.5868781098200488,1.5548209072878656,-0.36175969386856155,0.16381807925096203,1.4903333201207296,0.7709182008974702,0.25121355056762695,0.0,0
pure_rrt_1772758395,pure_rrt,48,-0.1986203660860586,-0.5868836250037945,1.5548161047575169,0.1767674463016049,-0.41069495230277936,1.0558616606835396,0.648778849330427,0.1511516571044922,0.0,0
pure_rrt_1772758395,pure_rrt,49,-0.19862036608636763,-0.5868836250039811,1.5548161047586015,0.911628589297721,0.12688140229347022,1.2034178746292203,1.3658674801247934,0.501915693283081,4.759979724884033,1
pure_rrt_1772758395,pure_rrt,50,0.9121787295715962,0.12695256545496597,1.2030166165660428,0.5658441555208145,0.48962949717484106,1.5322518545590704,0.5998983546576911,0.05078935623168945,0.0,0
